000581|A|20241102225344|20241102225344
000582|MC5|20241102225344|20241102225344
000583|Stephen Bishop|20241102225344|20241102225344
000584|R.E.M|20241102225344|20241102225344
000585|Korn|20241102225344|20241102225344
000586|Toad the Wet Sprocket|20241102225344|20241102225344
000587|Gladys Knight and The Pips|20241102225344|20241102225344
000588|Fucked Up|20241102225344|20241102225344
000589|James Brown|20241102225344|20241102225344
000590|Rainbow|20241102225344|20241102225344
000591|Love Is All|20241102225344|20241102225344
000592|Michael Rother|20241102225344|20241102225344
000593|Acid Mothers Temple & The Melting Paraiso U.F.O|20241102225344|20241102225344
000594|Our Daughters Wedding|20241102225344|20241102225344
000595|Fatboy Slim|20241102225344|20241102225344
000596|Jayne County|20241102225344|20241102225344
000597|Secret Machines|20241102225344|20241102225344
000598|Fats Domino|20241102225344|20241102225344
000599|Robert Cray|20241102225344|20241102225344
000600|Asia|20241102225344|20241102225344
000601|Kenny Rogers|20241102225344|20241102225344
000602|Judas Priest|20241102225344|20241102225344
000603|The Shirelles|20241102225344|20241102225344
000604|Johnny Thunders|20241102225344|20241102225344
000605|Kill Your Idol|20241102225344|20241102225344
000606|Jim Croce|20241102225344|20241102225344
000607|Patsy Cline|20241102225344|20241102225344
000608|Gilbert O'Sullivan|20241102225344|20241102225344
